pt1_cam1_X,pt1_cam1_Y
179.040000,312.020000
181.410000,313.020000
183.480000,313.920000
184.720000,314.500000
186.280000,315.170000
188.170000,317.060000
190.180000,319.560000
192.220000,322.120000
193.950000,324.650000
195.350000,326.630000
196.460000,328.470000
197.660000,330.080000
198.720000,332.010000
199.790000,334.660000
200.850000,337.690000
201.730000,340.970000
202.300000,343.670000
202.760000,345.980000
203.030000,348.130000
203.160000,350.180000
202.620000,353.470000
201.610000,356.390000
200.500000,359.120000
199.060000,361.840000
197.880000,364.330000
196.740000,366.270000
195.530000,367.970000
193.440000,370.110000
190.930000,372.230000
188.650000,374.010000
186.080000,375.860000
184.230000,377.390000
181.810000,378.220000
178.750000,378.860000
176.380000,379.480000
173.430000,379.600000
170.390000,379.590000
167.660000,379.200000
165.970000,378.900000
164.010000,378.450000
161.930000,377.150000
159.660000,375.680000
157.170000,373.650000
155.330000,371.970000
153.610000,370.030000
151.840000,368.040000
150.350000,366.310000
149.240000,364.950000
148.030000,362.280000
146.750000,359.480000
145.630000,356.580000
144.800000,353.850000
144.140000,351.250000
143.610000,349.150000
143.260000,347.070000
143.380000,344.260000
143.920000,341.070000
144.490000,337.950000
145.320000,335.160000
146.120000,332.550000
147.280000,330.410000
148.540000,328.330000
150.060000,326.220000
152.550000,324.050000
154.680000,322.040000
157.110000,320.200000
159.110000,318.700000
161.030000,317.390000
162.780000,316.520000
164.500000,315.630000
167.110000,314.810000
170.330000,314.040000
173.210000,313.490000
176.110000,313.200000
178.720000,313.090000
181.000000,313.120000
183.350000,313.050000
185.270000,313.040000
187.490000,313.140000
190.690000,313.710000
193.880000,314.940000
196.420000,316.140000
198.710000,317.220000
200.590000,318.220000
202.230000,319.430000
203.860000,320.970000
205.190000,322.580000
206.260000,325.370000
206.920000,328.210000
207.320000,330.910000
207.530000,333.550000
207.640000,335.440000
207.110000,338.010000
206.040000,340.860000
204.270000,344.120000
202.940000,346.780000
201.310000,349.170000
199.900000,350.970000
198.190000,352.780000
195.650000,354.840000
193.040000,356.430000
190.130000,358.130000
187.600000,359.720000
185.250000,360.900000
183.550000,361.810000
181.880000,362.710000
179.710000,363.660000
176.940000,364.780000
173.780000,365.920000
171.220000,366.700000
169.010000,367.790000
166.570000,368.580000
163.990000,369.130000
161.490000,369.980000
159.200000,370.740000
156.560000,371.240000
153.570000,371.300000
150.670000,371.150000
147.900000,370.880000
145.380000,370.740000
143.120000,370.670000
141.260000,370.180000
139.330000,369.720000
137.040000,367.960000
134.480000,365.870000
132.320000,363.880000
130.410000,361.860000
128.890000,360.270000
127.600000,358.810000
126.030000,356.690000
124.570000,353.810000
123.110000,350.940000
121.990000,348.210000
121.060000,345.570000
120.440000,343.410000
119.950000,341.300000
119.760000,338.840000
120.200000,335.610000
120.950000,332.770000
121.750000,329.930000
122.790000,327.390000
123.870000,325.420000
124.560000,323.900000
125.810000,322.200000
128.440000,320.380000
131.040000,318.760000
133.660000,316.980000
135.560000,315.710000
137.700000,314.610000
139.250000,313.860000
141.230000,313.280000
143.770000,313.200000
146.710000,313.140000
150.010000,313.210000
152.420000,313.370000
154.750000,313.800000
156.580000,314.020000
159.040000,314.520000
161.120000,315.070000
163.960000,316.290000
166.750000,317.970000
169.160000,319.900000
171.320000,321.720000
173.270000,323.450000
174.770000,324.850000
175.940000,325.980000
177.110000,327.300000
178.340000,329.830000
179.240000,332.700000
179.920000,335.590000
180.260000,338.280000
180.540000,340.820000
180.800000,342.920000
180.870000,344.830000
180.770000,346.960000
179.960000,349.500000
178.440000,352.630000
176.960000,355.470000
175.200000,357.870000
174.080000,359.690000
172.930000,361.200000
171.830000,362.390000
169.430000,363.870000
166.490000,365.260000
163.790000,366.380000
160.940000,367.120000
158.230000,367.810000
156.530000,368.650000
154.670000,368.750000
152.720000,368.760000
149.840000,368.130000
146.880000,367.380000
144.290000,366.180000
142.020000,364.880000
139.940000,363.790000
138.040000,362.850000
136.520000,361.840000
135.030000,360.770000
133.520000,358.510000
132.040000,355.960000
130.850000,353.400000
129.920000,350.800000
129.240000,348.240000
128.630000,346.190000
128.310000,344.260000
128.100000,342.000000
128.300000,339.100000
128.850000,335.950000
129.390000,333.090000
130.120000,330.270000
130.890000,327.890000
131.760000,325.650000
132.350000,323.910000
133.680000,321.880000
135.320000,319.500000
137.110000,316.950000
139.200000,314.290000
140.980000,312.500000
142.800000,310.830000
144.250000,309.470000
145.910000,308.130000
147.830000,307.130000
150.650000,306.100000
153.410000,305.220000
156.440000,304.680000
159.110000,304.290000
161.560000,304.120000
163.320000,303.940000
165.190000,303.950000
167.130000,304.000000
170.760000,304.520000
173.950000,305.460000
176.570000,306.410000
178.950000,307.200000
181.210000,308.150000
183.700000,309.070000
185.610000,310.060000
187.570000,310.880000
189.400000,311.740000
191.990000,313.100000
194.510000,314.330000
197.090000,316.150000
199.530000,317.950000
201.670000,319.700000
203.600000,321.000000
205.290000,322.250000
206.900000,324.030000
208.230000,325.640000
209.750000,327.390000
211.260000,329.940000
212.960000,332.880000
214.520000,335.820000
215.760000,338.250000
216.920000,340.520000
217.840000,342.420000
218.900000,344.220000
219.890000,346.080000
220.860000,348.240000
222.140000,350.870000
223.650000,353.410000
225.090000,356.170000
226.630000,358.540000
227.650000,360.240000
229.040000,361.750000
230.100000,363.190000
232.220000,364.720000
234.370000,365.110000
237.000000,364.180000
239.460000,359.750000
240.810000,355.560000
240.710000,349.410000
239.190000,344.200000
237.930000,340.060000
235.120000,334.260000
231.060000,328.990000
227.590000,325.260000
225.340000,322.800000
220.500000,319.940000
214.020000,317.710000
208.390000,316.760000
204.480000,316.230000
198.300000,316.270000
193.040000,317.210000
189.570000,318.140000
186.180000,319.320000
183.660000,320.400000
180.550000,322.030000
178.230000,323.780000
175.990000,325.360000
172.880000,328.330000
170.620000,330.890000
168.750000,333.050000
167.340000,335.110000
165.680000,337.190000
164.560000,338.880000
163.210000,340.990000
162.090000,342.780000
160.300000,345.070000
158.430000,347.200000
156.510000,349.370000
154.890000,351.830000
153.110000,353.770000
151.680000,355.580000
150.330000,357.000000
149.190000,358.660000
147.990000,359.890000
146.740000,361.490000
145.850000,364.780000
145.150000,368.170000
144.680000,371.020000
144.320000,374.000000
144.120000,376.740000
143.930000,379.110000
143.710000,381.420000
143.450000,383.550000
143.400000,385.650000
143.420000,387.680000
143.600000,390.620000
143.700000,393.730000
143.710000,397.060000
143.620000,399.730000
143.270000,402.480000
142.670000,404.690000
142.210000,406.780000
141.260000,408.710000
139.640000,410.610000
137.740000,412.150000
135.840000,413.510000
134.290000,414.560000
132.600000,415.550000
130.990000,416.110000
128.830000,416.510000
126.330000,416.040000
123.880000,415.620000
121.320000,414.620000
119.740000,413.910000
117.630000,412.230000
115.420000,410.740000
112.750000,409.450000
109.260000,407.940000
105.930000,407.000000
103.000000,406.250000
100.210000,405.670000
97.990000,405.390000
94.870000,405.560000
91.150000,406.400000
87.950000,406.610000
84.000000,406.830000
79.270000,407.950000
75.500000,409.490000
72.970000,411.190000
69.460000,414.980000
66.310000,419.130000
65.330000,423.300000
65.370000,428.970000
67.680000,434.080000
72.870000,440.090000
77.010000,445.160000
80.900000,448.620000
86.070000,451.600000
90.810000,453.880000
94.160000,455.090000
97.500000,456.710000
100.320000,457.620000
102.970000,458.730000
105.120000,459.750000
107.420000,460.990000
109.660000,462.610000
112.470000,464.870000
114.790000,466.960000
116.680000,468.860000
118.690000,470.860000
120.530000,472.540000
121.670000,473.620000
123.850000,475.230000
126.630000,477.030000
129.310000,478.600000
131.970000,479.850000
134.180000,480.590000
136.100000,481.060000
138.760000,481.410000
142.150000,481.490000
145.050000,481.020000
147.900000,480.610000
150.640000,479.870000
152.750000,479.250000
154.980000,478.810000
158.000000,477.690000
161.110000,476.460000
163.790000,475.150000
166.750000,474.090000
169.240000,473.280000
171.560000,472.700000
173.690000,472.270000
176.200000,471.970000
179.360000,472.400000
181.950000,473.390000
185.230000,475.820000
187.790000,480.020000
189.200000,483.840000
190.240000,487.100000
190.950000,489.720000
191.310000,492.230000
191.600000,494.810000
191.350000,497.280000
190.660000,500.340000
189.570000,503.300000
188.510000,506.000000
187.330000,508.630000
186.460000,510.630000
185.280000,514.020000
184.790000,517.420000
184.720000,520.720000
184.950000,523.530000
185.100000,525.800000
185.150000,527.690000
186.450000,530.140000
188.070000,532.080000
190.000000,534.060000
192.210000,536.090000
193.760000,537.750000
196.430000,539.020000
199.380000,542.380000
202.510000,546.910000
205.500000,550.760000
207.630000,553.190000
209.420000,555.250000
210.940000,556.550000
214.240000,557.650000
216.450000,558.470000
219.000000,558.970000
221.960000,559.630000
224.200000,559.950000
225.870000,560.190000
227.500000,560.410000
230.550000,560.700000
234.000000,561.020000
236.950000,560.970000
239.720000,561.180000
241.820000,561.350000
244.120000,562.080000
246.680000,563.580000
248.840000,565.810000
250.870000,568.220000
252.440000,570.740000
253.590000,572.720000
254.600000,574.710000
255.370000,576.590000
255.940000,578.080000
255.710000,580.880000
255.020000,583.410000
253.770000,586.020000
252.680000,588.520000
251.820000,590.110000
251.060000,591.550000
249.710000,592.880000
248.410000,593.890000
247.440000,594.860000
245.430000,595.600000
242.780000,596.020000
240.160000,596.560000
237.930000,596.470000
235.970000,596.610000
234.160000,596.540000
232.020000,595.980000
230.760000,595.820000
228.920000,594.710000
226.680000,593.410000
224.880000,591.440000
223.110000,589.470000
221.890000,587.480000
220.970000,584.750000
221.050000,582.260000
221.460000,580.350000
221.860000,578.700000
223.070000,577.190000
225.640000,575.920000
228.250000,575.220000
230.750000,574.310000
232.720000,573.530000
235.060000,573.470000
236.900000,573.290000
239.110000,573.610000
241.560000,574.660000
244.470000,576.270000
246.530000,577.670000
248.350000,578.840000
249.770000,580.050000
251.010000,581.160000
252.100000,583.330000
253.100000,585.910000
253.720000,588.580000
254.170000,591.080000
254.650000,593.460000
254.740000,595.440000
254.760000,597.360000
254.850000,598.930000
254.350000,601.250000
253.440000,604.300000
252.410000,607.310000
251.350000,610.030000
250.580000,612.550000
249.850000,614.660000
249.120000,616.660000
248.250000,618.630000
247.530000,620.480000
246.770000,623.070000
246.020000,626.180000
245.430000,629.140000
245.090000,631.810000
245.020000,634.460000
244.890000,636.650000
245.020000,638.770000
245.270000,640.910000
246.410000,643.350000
248.080000,646.170000
249.630000,648.990000
250.600000,651.200000
251.730000,653.340000
252.840000,655.520000
253.850000,657.070000
254.790000,658.830000
255.540000,660.430000
256.400000,662.120000
257.570000,665.140000
258.890000,668.140000
260.030000,670.930000
260.930000,673.520000
261.850000,675.730000
262.660000,677.730000
263.180000,679.670000
264.060000,681.440000
264.770000,683.040000
265.690000,685.270000
266.920000,687.880000
268.090000,690.150000
269.510000,692.580000
271.160000,695.380000
272.850000,697.720000
274.690000,699.990000
276.710000,702.180000
278.360000,704.230000
279.940000,706.280000
281.110000,707.970000
282.340000,709.910000
283.210000,711.680000
283.830000,712.940000
284.650000,714.270000
284.790000,716.430000
284.970000,717.710000
285.020000,718.560000
284.260000,718.060000
282.300000,717.040000
280.580000,715.870000
279.260000,714.930000
278.250000,713.600000
276.830000,712.000000
275.670000,710.500000
274.080000,709.000000
272.280000,707.300000
270.930000,705.810000
269.100000,703.280000
267.340000,701.070000
266.220000,699.390000
264.810000,697.650000
263.110000,695.640000
261.160000,692.980000
259.340000,690.370000
258.160000,688.380000
256.730000,686.910000
255.800000,685.120000
254.830000,683.580000
253.260000,682.130000
252.110000,680.880000
251.050000,679.780000
249.950000,678.770000
247.470000,677.040000
244.950000,675.090000
242.490000,673.870000
240.720000,672.450000
238.740000,671.180000
237.010000,670.030000
235.690000,669.060000
234.190000,667.790000
233.150000,665.300000
232.570000,663.010000
232.210000,660.950000
232.030000,659.030000
232.120000,657.150000
231.910000,655.600000
232.530000,654.040000
234.390000,651.620000
236.290000,649.250000
237.590000,647.630000
239.220000,646.360000
240.820000,645.230000
242.170000,644.250000
243.430000,643.350000
244.630000,642.380000
246.680000,641.900000
249.790000,642.160000
252.710000,642.470000
255.030000,643.050000
257.150000,643.340000
260.160000,643.460000
262.310000,644.370000
264.020000,645.410000
265.250000,646.330000
266.650000,647.340000
267.600000,648.700000
268.360000,650.000000
269.180000,651.850000
269.350000,654.170000
269.320000,656.080000
268.960000,657.840000
268.610000,659.230000
268.310000,660.570000
267.940000,661.910000
267.750000,662.790000
267.120000,664.010000
266.000000,665.840000
265.010000,667.980000
264.320000,669.890000
263.820000,671.540000
263.260000,672.930000
262.970000,674.090000
262.870000,675.550000
262.930000,677.950000
263.600000,680.350000
264.600000,682.740000
265.360000,684.670000
266.040000,686.360000
266.810000,687.700000
267.560000,689.050000
268.140000,690.130000
268.820000,691.370000
270.570000,694.070000
272.180000,696.440000
273.880000,699.070000
275.620000,701.370000
276.630000,703.380000
277.710000,704.810000
278.660000,706.150000
279.770000,707.900000
281.340000,710.070000
283.540000,712.360000
286.030000,714.730000
287.830000,716.650000
289.710000,718.110000
291.640000,718.840000
294.140000,719.340000
297.690000,719.590000
300.610000,719.620000
302.960000,719.020000
304.850000,718.630000
307.380000,718.020000
310.180000,716.560000
312.540000,715.010000
314.120000,713.650000
315.770000,712.030000
316.870000,710.270000
317.840000,708.500000
318.400000,705.900000
317.890000,702.720000
317.600000,700.090000
317.100000,697.490000
316.720000,695.520000
315.980000,693.340000
315.500000,691.680000
315.100000,690.510000
313.140000,688.300000
311.220000,686.050000
309.030000,683.790000
307.100000,681.960000
305.490000,680.340000
304.290000,679.090000
302.900000,677.840000
301.690000,676.690000
300.280000,675.220000
298.650000,673.570000
297.040000,671.680000
295.200000,669.410000
293.840000,667.230000
292.580000,665.490000
291.590000,664.300000
290.660000,662.480000
289.720000,659.430000
288.870000,656.680000
288.230000,653.950000
287.560000,651.310000
287.140000,649.270000
286.770000,647.220000
286.300000,645.150000
285.900000,643.240000
285.440000,641.400000
285.180000,639.850000
284.650000,637.240000
284.080000,634.270000
283.770000,631.250000
283.480000,628.700000
283.240000,626.400000
283.410000,624.190000
283.330000,622.400000
283.620000,620.830000
283.860000,619.130000
284.660000,617.210000
286.120000,614.910000
288.120000,612.990000
289.860000,610.770000
291.250000,608.980000
292.800000,607.260000
294.030000,605.900000
295.430000,604.300000
296.820000,603.110000
298.070000,601.970000
299.260000,600.880000
301.600000,599.300000
304.390000,597.740000
306.700000,595.940000
308.800000,594.300000
310.960000,592.980000
312.400000,591.900000
314.070000,590.650000
316.130000,588.420000
317.720000,585.930000
318.730000,583.990000
319.480000,582.200000
319.880000,580.470000
320.150000,579.350000
319.820000,577.950000
317.920000,576.410000
316.010000,575.060000
314.260000,574.200000
312.620000,573.410000
311.440000,573.070000
309.990000,572.790000
308.850000,572.260000
307.560000,572.090000
305.300000,572.060000
302.940000,572.830000
301.260000,573.650000
299.980000,574.570000
299.130000,577.070000
299.520000,579.830000
300.290000,582.640000
301.070000,585.160000
302.050000,587.700000
303.040000,589.660000
304.140000,591.590000
306.300000,593.780000
308.550000,595.800000
311.040000,597.650000
312.940000,599.020000
314.690000,600.360000
315.860000,600.950000
318.520000,602.300000
321.340000,603.950000
323.650000,605.290000
325.920000,606.480000
327.970000,607.440000
329.550000,607.870000
331.030000,608.340000
332.870000,609.340000
335.110000,610.620000
337.730000,612.450000
340.250000,613.880000
343.060000,615.070000
345.220000,615.940000
347.210000,617.060000
348.980000,617.860000
350.770000,618.710000
352.330000,619.480000
354.470000,620.200000
357.430000,621.410000
360.070000,622.690000
362.870000,623.730000
365.720000,624.060000
367.660000,624.490000
369.810000,624.600000
371.480000,624.640000
372.980000,624.650000
374.920000,624.310000
376.890000,622.730000
379.110000,620.680000
380.990000,618.410000
382.570000,616.090000
383.930000,614.300000
385.050000,612.420000
386.080000,610.900000
387.040000,609.160000
387.920000,607.500000
388.620000,606.100000
389.060000,604.910000
389.820000,602.840000
390.710000,599.480000
391.160000,596.210000
391.790000,593.270000
392.120000,590.790000
392.560000,588.340000
392.910000,586.250000
393.330000,584.170000
393.950000,582.160000
394.300000,580.350000
394.860000,578.410000
395.140000,576.830000
395.770000,575.340000
396.960000,573.520000
399.030000,571.170000
401.020000,568.790000
403.130000,566.250000
404.960000,564.520000
406.480000,563.060000
407.990000,561.850000
409.570000,560.650000
410.750000,559.290000
412.210000,558.190000
413.960000,557.010000
416.170000,555.970000
419.070000,555.270000
422.310000,554.290000
424.920000,553.720000
427.400000,553.460000
429.600000,553.260000
431.470000,553.240000
433.190000,553.060000
435.030000,553.210000
437.190000,554.040000
439.520000,555.760000
441.810000,557.970000
443.850000,560.370000
445.440000,562.450000
446.860000,564.320000
447.870000,565.640000
448.800000,566.990000
449.660000,568.360000
450.520000,570.280000
451.010000,573.300000
451.210000,576.560000
451.470000,579.830000
451.670000,582.380000
451.800000,584.780000
451.830000,586.970000
451.820000,588.950000
451.960000,590.910000
452.020000,592.880000
452.010000,594.920000
452.130000,597.370000
452.750000,600.490000
453.270000,603.120000
453.940000,605.840000
454.820000,608.450000
455.340000,610.350000
455.850000,611.910000
456.430000,613.710000
457.900000,615.650000
460.530000,617.790000
463.040000,619.690000
465.610000,621.430000
467.720000,622.470000
469.490000,623.510000
471.040000,624.400000
472.700000,624.860000
474.180000,625.440000
475.950000,626.100000
477.830000,626.650000
480.770000,626.130000
483.880000,625.910000
486.510000,625.100000
489.260000,624.060000
491.570000,623.330000
493.950000,622.860000
495.730000,622.020000
497.590000,621.200000
499.090000,620.630000
500.880000,620.120000
502.880000,619.740000
505.680000,618.600000
508.770000,617.470000
511.730000,615.780000
514.290000,614.120000
516.150000,612.770000
518.030000,610.940000
519.570000,608.650000
520.410000,606.120000
521.040000,604.140000
521.320000,602.280000
521.530000,600.540000
521.620000,599.390000
521.550000,598.340000
521.640000,597.390000
519.480000,596.030000
517.400000,595.140000
515.220000,594.190000
513.050000,593.490000
511.100000,593.210000
509.250000,592.970000
507.440000,592.680000
505.100000,592.360000
502.370000,593.030000
499.480000,593.880000
497.100000,594.970000
494.740000,596.000000
492.810000,596.900000
491.300000,597.770000
489.900000,598.720000
488.540000,600.110000
487.450000,602.550000
486.840000,605.180000
486.390000,607.700000
486.290000,609.880000
486.170000,611.790000
486.280000,613.780000
486.740000,616.050000
488.090000,618.270000
489.330000,620.250000
490.800000,622.230000
492.120000,623.840000
493.220000,624.980000
494.030000,625.900000
495.490000,626.730000
498.930000,627.070000
501.710000,627.410000
504.190000,627.230000
506.170000,626.940000
508.120000,626.670000
510.830000,625.720000
513.990000,624.320000
517.100000,622.690000
519.560000,620.960000
521.740000,619.070000
523.670000,617.440000
524.900000,616.550000
526.320000,615.180000
527.620000,614.000000
528.780000,612.730000
529.780000,610.230000
530.990000,607.330000
531.780000,604.640000
532.460000,601.950000
533.000000,599.360000
533.540000,597.200000
533.980000,595.090000
534.330000,593.080000
534.780000,591.140000
534.960000,589.330000
535.170000,587.410000
535.290000,585.980000
535.490000,583.440000
535.560000,580.240000
535.320000,577.040000
535.020000,574.200000
534.820000,571.710000
534.270000,569.310000
533.820000,567.160000
533.010000,565.180000
532.400000,563.390000
531.930000,562.030000
531.100000,560.550000
528.940000,558.360000
526.670000,556.490000
524.340000,555.020000
522.060000,553.550000
520.180000,552.440000
518.130000,551.590000
516.420000,551.110000
515.010000,550.600000
513.490000,550.030000
511.650000,549.370000
508.910000,549.940000
505.990000,550.680000
503.370000,551.640000
500.900000,552.950000
498.320000,554.200000
496.470000,555.280000
494.950000,556.180000
493.450000,557.120000
491.700000,558.320000
489.750000,560.480000
488.060000,562.600000
486.920000,564.830000
486.020000,566.770000
485.360000,568.480000
485.050000,569.930000
485.300000,571.940000
486.420000,574.490000
488.060000,576.890000
489.640000,578.990000
490.930000,580.930000
492.190000,582.400000
493.240000,583.720000
494.530000,585.010000
496.120000,586.250000
498.820000,588.130000
501.150000,589.890000
504.130000,591.300000
506.650000,592.550000
508.690000,593.270000
510.800000,593.900000
512.820000,594.690000
514.650000,595.010000
516.660000,595.270000
519.050000,595.420000
521.520000,595.790000
524.480000,595.130000
527.260000,594.430000
530.160000,593.620000
532.670000,592.730000
534.810000,592.120000
536.810000,591.310000
538.540000,590.960000
540.770000,590.020000
543.650000,588.740000
546.220000,587.260000
548.760000,585.680000
551.000000,583.940000
552.940000,582.070000
554.840000,580.310000
556.300000,578.950000
557.480000,577.210000
558.840000,574.760000
560.160000,571.630000
561.000000,568.970000
562.090000,566.060000
562.910000,563.350000
563.590000,561.150000
564.120000,559.180000
564.550000,557.150000
565.020000,555.310000
565.390000,553.490000
565.940000,551.840000
566.610000,548.510000
567.210000,545.420000
567.700000,542.010000
568.070000,536.540000
568.300000,530.380000
567.840000,522.540000
566.540000,515.480000
564.860000,510.150000
561.870000,505.220000
557.720000,501.400000
554.130000,498.540000
550.870000,496.700000
548.550000,495.150000
546.210000,494.010000
544.030000,493.190000
541.830000,492.380000
539.540000,491.780000
537.180000,491.200000
534.650000,490.820000
530.910000,490.290000
527.230000,490.140000
524.690000,489.950000
522.370000,489.910000
520.020000,489.730000
517.940000,489.580000
515.870000,489.090000
514.020000,488.890000
512.130000,488.570000
509.830000,487.760000
507.400000,486.500000
504.790000,484.870000
502.210000,482.870000
500.110000,481.220000
498.250000,479.940000
496.460000,478.260000
495.110000,476.690000
493.640000,475.040000
492.340000,473.110000
491.250000,471.550000
490.240000,470.100000
489.710000,467.300000
489.250000,464.050000
488.980000,460.980000
488.740000,458.190000
488.610000,455.730000
488.430000,453.430000
488.450000,451.440000
488.530000,449.490000
488.670000,447.930000
488.790000,446.150000
489.230000,443.870000
489.780000,441.070000
490.610000,438.340000
491.320000,436.220000
492.170000,434.270000
493.270000,432.450000
495.310000,430.630000
497.980000,429.260000
500.950000,429.390000
505.360000,428.970000
509.580000,428.780000
513.790000,428.650000
517.020000,428.850000
519.600000,429.340000
521.470000,430.400000
523.300000,431.840000
524.700000,434.170000
526.020000,436.350000
527.130000,438.940000
528.130000,440.850000
528.950000,442.810000
529.600000,444.730000
530.060000,446.500000
530.580000,448.170000
529.900000,450.860000
528.810000,453.500000
527.330000,456.370000
526.120000,458.860000
525.030000,460.830000
523.910000,462.690000
522.840000,464.260000
521.940000,465.500000
520.690000,466.850000
519.490000,467.900000
517.320000,469.430000
514.820000,471.180000
511.970000,473.000000
509.380000,474.630000
507.190000,475.830000
504.420000,476.890000
501.560000,477.750000
498.840000,478.340000
496.110000,478.510000
494.070000,478.440000
492.110000,477.950000
490.260000,477.750000
488.870000,477.500000
487.440000,476.760000
486.120000,474.620000
484.940000,472.520000
483.850000,469.850000
483.100000,467.430000
482.280000,465.530000
481.840000,463.900000
481.480000,462.130000
481.300000,460.400000
481.210000,459.040000
481.320000,457.510000
482.340000,454.680000
483.210000,452.100000
484.410000,449.910000
485.560000,447.930000
486.960000,445.860000
488.120000,444.200000
489.120000,442.780000
490.170000,441.610000
491.520000,440.560000
494.040000,439.770000
497.300000,439.310000
499.310000,439.100000
501.840000,439.080000
503.700000,439.120000
505.610000,439.270000
507.130000,439.350000
508.860000,439.800000
510.970000,441.710000
512.590000,443.930000
514.070000,446.210000
515.520000,448.010000
516.580000,449.890000
517.210000,451.660000
517.830000,453.010000
517.650000,455.250000
516.630000,457.810000
515.420000,460.450000
513.800000,463.200000
512.460000,465.590000
511.330000,467.260000
510.420000,468.680000
509.410000,469.910000
508.290000,471.090000
506.630000,472.340000
504.160000,474.090000
501.270000,475.590000
498.480000,476.850000
496.210000,477.880000
494.070000,478.850000
491.730000,479.840000
488.820000,480.830000
485.980000,481.760000
482.780000,482.580000
480.410000,482.970000
478.230000,483.220000
475.330000,483.710000
473.160000,483.640000
471.090000,483.640000
469.060000,483.490000
466.660000,482.220000
464.040000,479.880000
461.710000,477.850000
459.970000,475.960000
458.200000,474.100000
456.590000,472.270000
455.180000,470.450000
454.030000,469.060000
452.670000,466.530000
451.250000,463.690000
449.910000,460.790000
448.930000,458.160000
447.900000,455.560000
447.110000,453.440000
446.410000,451.330000
445.740000,449.300000
445.180000,447.750000
444.960000,446.110000
444.970000,443.530000
445.060000,440.210000
445.340000,437.020000
445.580000,434.110000
445.660000,431.420000
446.290000,429.280000
446.750000,427.190000
447.660000,425.040000
448.970000,422.450000
450.000000,419.450000
450.870000,416.850000
451.970000,414.010000
453.140000,411.460000
454.210000,409.440000
455.310000,407.310000
456.170000,405.460000
456.920000,403.920000
457.420000,402.280000
459.310000,399.960000
463.720000,396.140000
469.320000,394.260000
475.320000,391.590000
480.760000,391.160000
485.530000,392.430000
490.000000,393.970000
493.470000,395.790000
496.210000,397.850000
498.340000,399.890000
499.650000,402.190000
500.550000,405.680000
501.230000,409.110000
501.800000,412.650000
501.950000,415.420000
502.230000,417.670000
502.390000,419.860000
502.710000,421.990000
502.830000,423.970000
502.890000,426.150000
502.370000,429.560000
501.550000,433.170000
500.750000,436.550000
500.150000,439.390000
499.480000,441.850000
498.980000,444.040000
498.390000,446.230000
498.040000,448.430000
497.440000,452.170000
496.690000,455.780000
496.040000,458.840000
495.320000,461.690000
494.630000,464.380000
494.020000,466.350000
493.400000,468.070000
492.850000,469.890000
490.700000,472.000000
487.890000,473.760000
485.390000,474.660000
483.180000,475.650000
480.840000,476.300000
478.190000,475.770000
475.720000,474.980000
473.170000,473.630000
471.150000,472.140000
469.280000,471.100000
467.900000,470.040000
466.700000,469.090000
465.670000,467.470000
465.140000,464.860000
464.850000,461.800000
464.740000,459.120000
465.010000,456.670000
465.050000,454.610000
465.180000,452.880000
465.590000,451.200000
467.110000,448.780000
468.290000,446.890000
470.070000,444.210000
472.060000,441.860000
474.030000,439.250000
475.750000,437.600000
477.010000,436.400000
478.190000,435.200000
479.360000,434.070000
481.640000,432.710000
484.580000,430.780000
486.560000,429.130000
489.130000,427.070000
491.660000,425.790000
494.490000,424.320000
496.770000,423.290000
498.680000,422.380000
500.400000,421.500000
501.780000,420.960000
503.510000,420.250000
506.670000,420.120000
510.050000,420.090000
513.540000,420.050000
516.640000,420.040000
519.410000,419.950000
521.560000,419.920000
523.760000,420.030000
525.880000,419.900000
527.860000,419.890000
529.660000,419.900000
531.780000,419.780000
534.580000,419.290000
537.940000,418.110000
540.910000,416.850000
543.500000,415.750000
545.580000,414.760000
547.500000,413.690000
549.190000,412.640000
550.910000,411.500000
552.490000,410.060000
553.830000,408.900000
555.220000,406.600000
556.480000,403.780000
557.240000,400.900000
558.000000,398.130000
558.580000,395.660000
558.980000,393.430000
559.260000,391.340000
559.610000,389.390000
559.730000,387.600000
559.940000,386.050000
559.940000,383.660000
559.720000,380.450000
559.220000,377.140000
558.740000,374.380000
558.040000,371.960000
557.290000,369.160000
556.810000,366.940000
556.110000,365.090000
555.470000,363.080000
554.810000,361.310000
553.730000,359.310000
552.440000,356.920000
550.560000,354.480000
548.700000,352.090000
546.820000,350.170000
544.980000,348.230000
543.190000,346.360000
541.400000,344.670000
540.110000,343.450000
538.880000,342.460000
537.670000,341.370000
535.830000,340.320000
533.430000,339.060000
530.140000,337.760000
527.090000,336.300000
524.500000,335.390000
522.100000,334.640000
519.960000,334.260000
517.980000,333.890000
515.840000,333.650000
513.930000,333.150000
511.650000,333.070000
509.060000,333.140000
506.190000,333.790000
503.070000,334.800000
500.290000,335.960000
498.030000,336.970000
495.910000,337.890000
494.060000,338.790000
491.990000,339.950000
490.200000,340.980000
488.250000,342.210000
486.270000,343.850000
484.870000,345.610000
483.770000,347.430000
482.980000,349.130000
482.440000,350.820000
483.490000,352.990000
484.370000,355.030000
485.850000,356.870000
487.460000,358.370000
489.170000,359.450000
491.170000,360.540000
494.020000,361.050000
496.760000,360.970000
499.000000,360.460000
502.100000,359.180000
504.670000,355.630000
506.140000,351.860000
507.390000,348.490000
508.880000,345.450000
509.800000,341.450000
510.220000,337.500000
510.130000,333.810000
510.330000,330.470000
510.240000,327.700000
510.160000,325.310000
